ID_Transaction,ID_Client,Date,Nature,Montant,Canal,Agence
900465,1211,2025-06-01,Crédit,72557,GAB,Bouaké
900466,1137,2025-06-01,Crédit,682424,GAB,Yopougon
900467,1121,2025-06-01,Crédit,255067,Agence,Cocody
900468,1099,2025-06-01,Débit,262516,Mobile,Bouaké
900469,1249,2025-06-01,Crédit,447519,Agence,Cocody
900470,1082,2025-06-01,Crédit,148057,Agence,Yopougon
900471,1143,2025-06-01,Débit,680591,Agence,Bouaké
900472,1011,2025-06-01,Débit,93006,Mobile,Yopougon
900473,1033,2025-06-01,Crédit,386088,Agence,Bouaké
900474,1072,2025-06-01,Débit,122369,Agence,Yopougon
900475,1255,2025-06-01,Débit,254641,Agence,Yopougon
900476,1169,2025-06-01,Crédit,789727,GAB,Bouaké
900477,1112,2025-06-01,Débit,117002,GAB,Cocody
900478,1141,2025-06-01,Crédit,433212,Mobile,Plateau
900479,1252,2025-06-01,Crédit,738602,Agence,Yopougon
900480,1280,2025-06-01,Crédit,502920,GAB,Yopougon
900481,1075,2025-06-01,Crédit,503306,Mobile,Yopougon
900482,1011,2025-06-01,Débit,780369,Agence,Cocody
900483,1130,2025-06-01,Crédit,329291,Mobile,Plateau
900484,1274,2025-06-01,Débit,468892,Web,Plateau
900485,1202,2025-06-01,Crédit,320504,Agence,Cocody
900486,1153,2025-06-01,Débit,173010,Web,Yopougon
900487,1209,2025-06-01,Débit,292348,Agence,Bouaké
900488,1242,2025-06-01,Crédit,353884,Web,Plateau
900489,1083,2025-06-01,Crédit,535930,Agence,Yopougon
900490,1216,2025-06-01,Crédit,480279,Agence,Plateau
900491,1095,2025-06-01,Crédit,677240,GAB,Plateau
900492,1206,2025-06-01,Débit,663816,Mobile,Yopougon
900493,1295,2025-06-01,Débit,121211,GAB,Cocody
900494,1265,2025-06-01,Débit,627871,Web,Yopougon
900495,1232,2025-06-01,Crédit,775883,GAB,Yopougon
900496,1089,2025-06-01,Crédit,300485,GAB,Plateau
900497,1213,2025-06-01,Crédit,195724,Web,Bouaké
900498,1293,2025-06-01,Débit,26741,Agence,Cocody
900499,1046,2025-06-01,Crédit,212897,Mobile,Cocody
900500,1026,2025-06-01,Crédit,653024,Web,Yopougon
900501,1077,2025-06-01,Débit,390792,GAB,Plateau
900502,1008,2025-06-01,Crédit,480747,Web,Plateau
900503,1115,2025-06-01,Débit,204800,Mobile,Yopougon
900504,1254,2025-06-01,Crédit,141523,Web,Cocody
900505,1111,2025-06-01,Crédit,767008,GAB,Bouaké
900506,1093,2025-06-01,Crédit,158032,Agence,Yopougon
900507,1135,2025-06-01,Débit,652684,Web,Cocody
900508,1190,2025-06-01,Crédit,94903,Agence,Bouaké
900509,1069,2025-06-01,Crédit,731687,Web,Cocody
900510,1197,2025-06-01,Crédit,776861,Mobile,Plateau
900511,1049,2025-06-01,Débit,59644,Mobile,Cocody
900512,1242,2025-06-01,Crédit,640829,Agence,Plateau
900513,1130,2025-06-01,Crédit,322201,Web,Yopougon
900514,1068,2025-06-01,Débit,613684,GAB,Yopougon
900515,1087,2025-06-01,Crédit,360652,Web,Cocody
900516,1046,2025-06-01,Crédit,749756,Web,Cocody
900517,1134,2025-06-01,Débit,333486,Agence,Cocody
900518,1256,2025-06-01,Crédit,789149,Mobile,Bouaké
900519,1145,2025-06-01,Crédit,647705,Mobile,Yopougon
900520,1224,2025-06-01,Débit,335870,Web,Cocody
900521,1285,2025-06-01,Crédit,60807,GAB,Cocody
900522,1028,2025-06-01,Débit,197037,Agence,Bouaké
900523,1134,2025-06-01,Débit,745255,Web,Bouaké
900524,1060,2025-06-01,Crédit,47773,Web,Yopougon
900525,1288,2025-06-01,Crédit,484995,Web,Plateau
900526,1076,2025-06-01,Débit,371586,Agence,Cocody
900527,1146,2025-06-01,Débit,181470,Mobile,Cocody
900528,1299,2025-06-01,Débit,556567,GAB,Bouaké
900529,1040,2025-06-01,Débit,527307,Agence,Yopougon
900530,1014,2025-06-01,Crédit,719407,Agence,Bouaké
900531,1192,2025-06-01,Débit,344254,GAB,Plateau
900532,1042,2025-06-01,Crédit,747084,Web,Bouaké
900533,1138,2025-06-01,Débit,350429,Agence,Bouaké
900534,1167,2025-06-01,Débit,226634,Agence,Yopougon
900535,1166,2025-06-01,Débit,784930,Agence,Bouaké
900536,1048,2025-06-01,Crédit,272558,GAB,Cocody
900537,1205,2025-06-01,Débit,26508,GAB,Cocody
900538,1199,2025-06-01,Crédit,303776,GAB,Plateau
900539,1153,2025-06-01,Crédit,458360,Mobile,Cocody
900540,1184,2025-06-01,Débit,390306,GAB,Bouaké
900541,1229,2025-06-01,Crédit,504583,Mobile,Bouaké
900542,1047,2025-06-01,Crédit,391123,GAB,Bouaké
900543,1219,2025-06-01,Débit,47402,Mobile,Bouaké
900544,1115,2025-06-01,Débit,524383,Agence,Yopougon
900545,1240,2025-06-01,Crédit,88029,Web,Yopougon
900546,1077,2025-06-01,Débit,722555,Mobile,Cocody
900547,1268,2025-06-01,Crédit,314834,Agence,Plateau
900548,1024,2025-06-01,Débit,540456,Web,Bouaké
900549,1049,2025-06-01,Crédit,697956,Mobile,Yopougon
900550,1131,2025-06-01,Débit,532899,Agence,Plateau
900551,1237,2025-06-01,Débit,196059,Web,Plateau
900552,1043,2025-06-01,Crédit,743594,Mobile,Yopougon
900553,1233,2025-06-01,Crédit,659112,Mobile,Yopougon
900554,1096,2025-06-01,Débit,199078,Agence,Yopougon
900555,1055,2025-06-01,Crédit,565333,Agence,Plateau
900556,1203,2025-06-01,Débit,18950,GAB,Bouaké
900557,1236,2025-06-01,Crédit,694666,Web,Yopougon
900558,1185,2025-06-01,Crédit,322358,Agence,Cocody
900559,1070,2025-06-01,Débit,205070,Agence,Plateau
900560,1097,2025-06-01,Débit,224393,Web,Cocody
900561,1124,2025-06-01,Crédit,661470,GAB,Plateau
900562,1155,2025-06-01,Crédit,160362,Web,Bouaké
900563,1012,2025-06-01,Débit,179174,GAB,Bouaké
900564,1249,2025-06-01,Crédit,25581,Web,Cocody
900565,1104,2025-06-01,Crédit,602091,Web,Plateau
900566,1171,2025-06-01,Débit,112650,Web,Bouaké
900567,1254,2025-06-01,Crédit,43815,Web,Bouaké
900568,1249,2025-06-01,Crédit,248170,Agence,Plateau
900569,1217,2025-06-01,Crédit,585130,Agence,Yopougon
900570,1214,2025-06-01,Crédit,127621,Web,Yopougon
900571,1230,2025-06-01,Crédit,26817,GAB,Yopougon
900572,1099,2025-06-01,Crédit,365550,Web,Cocody
900573,1260,2025-06-01,Débit,621204,Mobile,Bouaké
900574,1068,2025-06-01,Crédit,763115,Web,Bouaké
900575,1185,2025-06-01,Crédit,174896,GAB,Yopougon
900576,1045,2025-06-01,Crédit,140367,GAB,Cocody
900577,1081,2025-06-01,Crédit,110805,Web,Bouaké
900578,1156,2025-06-01,Débit,224606,Agence,Plateau
900579,1184,2025-06-01,Crédit,379387,GAB,Cocody
900580,1258,2025-06-01,Débit,71758,Mobile,Bouaké
900581,1059,2025-06-01,Débit,131550,GAB,Bouaké
900582,1133,2025-06-01,Crédit,377497,Agence,Yopougon
900583,1078,2025-06-01,Débit,745719,Agence,Bouaké
900584,1235,2025-06-01,Débit,116035,Agence,Plateau
900585,1260,2025-06-01,Débit,180160,Agence,Cocody
900586,1186,2025-06-01,Débit,768729,Mobile,Bouaké
900587,1260,2025-06-01,Crédit,773136,Agence,Cocody
900588,1187,2025-06-01,Crédit,149464,Agence,Cocody
900589,1225,2025-06-01,Crédit,11907,GAB,Bouaké
900590,1175,2025-06-01,Crédit,534554,GAB,Plateau
900591,1137,2025-06-01,Crédit,754941,Web,Yopougon
900592,1126,2025-06-01,Débit,794794,Web,Cocody
900593,1071,2025-06-01,Crédit,438491,Web,Bouaké
900594,1265,2025-06-01,Crédit,36208,Web,Cocody
900595,1006,2025-06-01,Débit,93896,Mobile,Yopougon
900596,1206,2025-06-01,Débit,460157,Agence,Bouaké
900597,1019,2025-06-01,Débit,607466,Agence,Yopougon
900598,1215,2025-06-01,Crédit,718944,Mobile,Yopougon
900599,1177,2025-06-01,Débit,298371,GAB,Bouaké
900600,1229,2025-06-01,Débit,575871,Web,Yopougon
900601,1208,2025-06-01,Débit,321178,Agence,Plateau
900602,1276,2025-06-01,Crédit,413937,GAB,Yopougon
900603,1110,2025-06-01,Débit,541526,Mobile,Yopougon
900604,1082,2025-06-01,Débit,34246,Mobile,Cocody
900605,1156,2025-06-01,Crédit,534818,Agence,Plateau
900606,1191,2025-06-01,Crédit,662446,Mobile,Plateau
900607,1025,2025-06-01,Débit,475534,Mobile,Plateau
900608,1233,2025-06-01,Crédit,252565,GAB,Yopougon
900609,1154,2025-06-01,Crédit,704318,GAB,Bouaké
900610,1267,2025-06-01,Débit,115338,Mobile,Cocody
900611,1185,2025-06-01,Crédit,107747,GAB,Bouaké
900612,1211,2025-06-01,Débit,101729,Agence,Bouaké
900613,1067,2025-06-01,Crédit,230217,Web,Plateau
900614,1190,2025-06-01,Crédit,621813,Web,Yopougon
900615,1300,2025-06-01,Crédit,672377,Web,Bouaké
900616,1251,2025-06-01,Crédit,175753,GAB,Cocody
900617,1249,2025-06-01,Crédit,140670,Agence,Cocody
900618,1234,2025-06-01,Crédit,39191,GAB,Yopougon
900619,1061,2025-06-01,Crédit,120695,Agence,Yopougon
900620,1293,2025-06-01,Crédit,47238,GAB,Plateau
900621,1191,2025-06-01,Crédit,397649,Mobile,Yopougon
900622,1249,2025-06-01,Débit,154809,GAB,Bouaké
900623,1025,2025-06-01,Crédit,302252,GAB,Cocody
900624,1251,2025-06-01,Débit,133270,Mobile,Plateau
900625,1023,2025-06-01,Crédit,509550,Mobile,Bouaké
900626,1173,2025-06-01,Crédit,503312,GAB,Cocody
900627,1259,2025-06-01,Crédit,476785,Web,Cocody
900628,1167,2025-06-01,Débit,660119,Web,Bouaké
900629,1120,2025-06-01,Crédit,360465,Agence,Bouaké
900630,1143,2025-06-01,Débit,178659,Agence,Yopougon
900631,1288,2025-06-01,Débit,680192,Agence,Cocody
900632,1278,2025-06-01,Débit,602944,GAB,Bouaké
900633,1258,2025-06-01,Débit,131126,GAB,Plateau
900634,1141,2025-06-01,Débit,262201,Web,Plateau
900635,1274,2025-06-01,Crédit,426315,Agence,Bouaké
900636,1012,2025-06-01,Crédit,463245,GAB,Bouaké
900637,1013,2025-06-01,Crédit,405567,Mobile,Plateau
900638,1059,2025-06-01,Débit,573096,GAB,Yopougon
900639,1074,2025-06-01,Débit,272968,Agence,Cocody
900640,1158,2025-06-01,Crédit,716572,GAB,Plateau
900641,1167,2025-06-01,Débit,33491,Agence,Yopougon
900642,1200,2025-06-01,Débit,340587,GAB,Bouaké
900643,1166,2025-06-01,Crédit,398754,Agence,Plateau
900644,1104,2025-06-01,Débit,793669,GAB,Bouaké
900645,1261,2025-06-01,Crédit,125671,Mobile,Plateau
900646,1163,2025-06-01,Crédit,584989,Web,Plateau
900647,1248,2025-06-01,Débit,432288,GAB,Plateau
900648,1138,2025-06-01,Débit,263281,GAB,Yopougon
900649,1291,2025-06-01,Crédit,472646,Agence,Cocody
900650,1073,2025-06-01,Crédit,571692,GAB,Cocody
900651,1276,2025-06-01,Crédit,587119,Web,Plateau
900652,1001,2025-06-01,Crédit,655882,Mobile,Cocody
900653,1001,2025-06-01,Débit,510608,Mobile,Yopougon
900654,1195,2025-06-01,Crédit,667917,GAB,Yopougon
900655,1024,2025-06-01,Débit,780089,Agence,Yopougon
900656,1046,2025-06-01,Crédit,737356,Agence,Cocody
900657,1285,2025-06-01,Crédit,457945,GAB,Yopougon
900658,1176,2025-06-01,Crédit,794256,Web,Yopougon
900659,1126,2025-06-01,Crédit,363224,GAB,Bouaké
900660,1169,2025-06-01,Débit,730452,GAB,Plateau
900661,1244,2025-06-01,Débit,15043,GAB,Bouaké
900662,1285,2025-06-01,Crédit,416871,Agence,Plateau
900663,1276,2025-06-01,Débit,709237,Web,Plateau
900664,1181,2025-06-01,Crédit,635520,Mobile,Bouaké
900665,1091,2025-06-01,Débit,135824,Web,Yopougon
900666,1099,2025-06-01,Crédit,14818,GAB,Plateau
900667,1144,2025-06-01,Crédit,205814,Agence,Yopougon
900668,1114,2025-06-01,Débit,522795,Mobile,Plateau
900669,1144,2025-06-01,Crédit,743247,GAB,Plateau
900670,1101,2025-06-01,Crédit,121335,Mobile,Bouaké
900671,1088,2025-06-01,Débit,696890,GAB,Plateau
900672,1066,2025-06-01,Débit,138620,Mobile,Cocody
900673,1268,2025-06-01,Crédit,206170,Agence,Yopougon
900674,1287,2025-06-01,Crédit,7049,Web,Plateau
900675,1166,2025-06-01,Crédit,431640,Mobile,Plateau
900676,1266,2025-06-01,Crédit,524647,Mobile,Plateau
900677,1115,2025-06-01,Débit,296433,Web,Bouaké
900678,1162,2025-06-01,Débit,415893,GAB,Yopougon
900679,1042,2025-06-01,Débit,778266,GAB,Bouaké
900680,1039,2025-06-01,Débit,211440,GAB,Yopougon
900681,1160,2025-06-01,Débit,661403,Agence,Plateau
900682,1246,2025-06-01,Crédit,30190,Mobile,Yopougon
900683,1127,2025-06-01,Débit,501580,GAB,Yopougon
900684,1028,2025-06-01,Crédit,549918,GAB,Plateau
900685,1225,2025-06-01,Débit,660725,Web,Plateau
900686,1044,2025-06-01,Débit,39963,Web,Yopougon
900687,1034,2025-06-01,Débit,70014,Web,Plateau
900688,1155,2025-06-01,Crédit,73986,Agence,Plateau
900689,1287,2025-06-01,Débit,314242,Web,Bouaké
900690,1050,2025-06-01,Crédit,249435,Agence,Bouaké
900691,1197,2025-06-01,Crédit,453901,Agence,Yopougon
900692,1014,2025-06-01,Crédit,547337,Mobile,Cocody
900693,1056,2025-06-01,Débit,17885,Agence,Cocody
900694,1294,2025-06-01,Débit,673324,Mobile,Yopougon
900695,1216,2025-06-01,Crédit,764822,Web,Cocody
900696,1125,2025-06-01,Débit,51211,Agence,Cocody
900697,1160,2025-06-01,Crédit,543051,Mobile,Yopougon
900698,1299,2025-06-01,Débit,159569,Web,Yopougon
900699,1176,2025-06-01,Crédit,391746,Agence,Cocody
900700,1030,2025-06-01,Débit,536741,Agence,Bouaké
900701,1177,2025-06-01,Débit,215105,GAB,Plateau
900702,1175,2025-06-01,Débit,705302,Web,Bouaké
900703,1170,2025-06-01,Crédit,651030,Mobile,Bouaké
900704,1169,2025-06-01,Débit,114940,Web,Plateau
900705,1254,2025-06-01,Débit,8876,GAB,Cocody
900706,1239,2025-06-01,Débit,255629,Web,Yopougon
900707,1193,2025-06-01,Débit,424758,GAB,Plateau
900708,1186,2025-06-01,Débit,82312,Mobile,Plateau
900709,1285,2025-06-01,Débit,154319,Mobile,Bouaké
900710,1100,2025-06-01,Crédit,51037,Agence,Cocody
900711,1102,2025-06-01,Crédit,187605,GAB,Yopougon
900712,1090,2025-06-01,Crédit,586440,GAB,Cocody
900713,1101,2025-06-01,Débit,189630,Mobile,Plateau
900714,1011,2025-06-01,Débit,402329,Agence,Yopougon
900715,1108,2025-06-01,Crédit,483364,GAB,Yopougon
900716,1191,2025-06-01,Débit,557522,Web,Plateau
900717,1061,2025-06-01,Débit,142148,GAB,Cocody
900718,1273,2025-06-01,Crédit,733082,Mobile,Yopougon
900719,1220,2025-06-01,Débit,53439,GAB,Yopougon
900720,1077,2025-06-01,Crédit,264178,Agence,Yopougon
900721,1065,2025-06-01,Crédit,224401,Agence,Bouaké
900722,1034,2025-06-01,Débit,538320,Web,Yopougon
900723,1256,2025-06-01,Crédit,192693,Mobile,Yopougon
900724,1270,2025-06-01,Crédit,755413,Web,Bouaké
900725,1138,2025-06-01,Crédit,674102,Agence,Cocody
900726,1113,2025-06-01,Débit,479040,GAB,Bouaké
900727,1112,2025-06-01,Crédit,450668,Web,Cocody
900728,1192,2025-06-01,Crédit,582295,Agence,Cocody
900729,1044,2025-06-01,Crédit,471097,Mobile,Cocody
900730,1299,2025-06-01,Débit,492853,Mobile,Bouaké
900731,1231,2025-06-01,Crédit,458515,Web,Yopougon
900732,1255,2025-06-01,Crédit,291281,Web,Plateau
900733,1092,2025-06-01,Crédit,250147,Mobile,Plateau
900734,1184,2025-06-01,Débit,313824,Agence,Yopougon
900735,1117,2025-06-01,Débit,129348,Agence,Yopougon
900736,1020,2025-06-01,Débit,354970,GAB,Yopougon
900737,1129,2025-06-01,Crédit,786410,Mobile,Cocody
900738,1071,2025-06-01,Crédit,13948,Mobile,Yopougon
900739,1178,2025-06-01,Crédit,430468,Agence,Bouaké
900740,1263,2025-06-01,Débit,421814,GAB,Cocody
900741,1108,2025-06-01,Crédit,250076,Web,Bouaké
900742,1175,2025-06-01,Débit,333282,GAB,Bouaké
900743,1214,2025-06-01,Débit,464990,Web,Plateau
900744,1192,2025-06-01,Débit,610561,GAB,Yopougon
900745,1005,2025-06-01,Crédit,695852,Mobile,Yopougon
900746,1116,2025-06-01,Crédit,451399,Web,Yopougon
900747,1167,2025-06-01,Débit,600148,Agence,Cocody
900748,1079,2025-06-01,Crédit,600791,Web,Bouaké
900749,1105,2025-06-01,Crédit,71803,Web,Cocody
900750,1244,2025-06-01,Débit,349815,Web,Yopougon
900751,1048,2025-06-01,Débit,114380,GAB,Plateau
900752,1251,2025-06-01,Débit,200760,GAB,Plateau
900753,1198,2025-06-01,Crédit,220893,GAB,Yopougon
900754,1269,2025-06-01,Débit,481749,Agence,Yopougon
900755,1266,2025-06-01,Débit,185172,Mobile,Bouaké
900756,1201,2025-06-01,Débit,121123,GAB,Bouaké
900757,1245,2025-06-01,Débit,412888,GAB,Cocody
900758,1106,2025-06-01,Crédit,458195,Web,Cocody
900759,1295,2025-06-01,Crédit,621029,GAB,Bouaké
900760,1142,2025-06-01,Débit,12804,GAB,Bouaké
900761,1033,2025-06-01,Crédit,639229,GAB,Yopougon
900762,1292,2025-06-01,Crédit,487559,Web,Plateau
900763,1047,2025-06-01,Crédit,682693,Web,Yopougon
900764,1153,2025-06-01,Crédit,647805,GAB,Bouaké
900765,1128,2025-06-01,Débit,652743,Web,Bouaké
900766,1197,2025-06-01,Débit,737453,Agence,Bouaké
900767,1023,2025-06-01,Débit,170603,Mobile,Yopougon
900768,1035,2025-06-01,Débit,522459,Web,Plateau
900769,1189,2025-06-01,Débit,797091,Agence,Yopougon
900770,1210,2025-06-01,Crédit,177846,Mobile,Cocody
900771,1260,2025-06-01,Débit,489617,Agence,Plateau
900772,1237,2025-06-01,Crédit,365351,Web,Cocody
900773,1204,2025-06-01,Débit,16258,Mobile,Plateau
900774,1070,2025-06-01,Crédit,707855,Web,Bouaké
900775,1237,2025-06-01,Débit,91558,GAB,Bouaké
900776,1072,2025-06-01,Crédit,297701,GAB,Cocody
900777,1010,2025-06-01,Débit,190846,Mobile,Plateau
900778,1274,2025-06-01,Crédit,181636,Agence,Plateau
900779,1140,2025-06-01,Débit,467063,Mobile,Cocody
900780,1111,2025-06-01,Débit,712835,GAB,Bouaké
900781,1025,2025-06-01,Débit,414593,Mobile,Bouaké
900782,1027,2025-06-01,Débit,56028,Web,Cocody
900783,1128,2025-06-01,Crédit,255127,GAB,Plateau
900784,1009,2025-06-01,Crédit,34301,Agence,Yopougon
900785,1099,2025-06-01,Débit,236282,Agence,Cocody
900786,1086,2025-06-01,Débit,440872,Agence,Yopougon
900787,1166,2025-06-01,Débit,660017,GAB,Bouaké
900788,1220,2025-06-01,Débit,248697,GAB,Plateau
900789,1183,2025-06-01,Crédit,187055,Agence,Bouaké
900790,1162,2025-06-01,Débit,413091,GAB,Bouaké
900791,1113,2025-06-01,Débit,694922,Mobile,Yopougon
900792,1023,2025-06-01,Débit,234177,Web,Yopougon
900793,1256,2025-06-01,Débit,752143,GAB,Yopougon
900794,1049,2025-06-01,Crédit,666519,Web,Cocody
900795,1171,2025-06-01,Débit,671216,Mobile,Bouaké
900796,1035,2025-06-01,Crédit,23506,Web,Bouaké
900797,1262,2025-06-01,Débit,532874,Agence,Cocody
900798,1011,2025-06-01,Débit,328851,GAB,Bouaké
900799,1125,2025-06-01,Débit,67833,GAB,Yopougon
900800,1256,2025-06-01,Crédit,216824,GAB,Bouaké
900801,1105,2025-06-01,Débit,254628,Web,Yopougon
900802,1069,2025-06-01,Crédit,337963,Agence,Bouaké
900803,1148,2025-06-01,Débit,245134,Mobile,Yopougon
900804,1125,2025-06-01,Débit,570509,Agence,Cocody
900805,1114,2025-06-01,Crédit,551802,Mobile,Cocody
900806,1227,2025-06-01,Débit,72755,Web,Plateau
900807,1099,2025-06-01,Débit,670181,GAB,Cocody
900808,1065,2025-06-01,Débit,187112,GAB,Cocody
900809,1260,2025-06-01,Débit,451944,Web,Yopougon
900810,1085,2025-06-01,Débit,261822,Web,Cocody
900811,1128,2025-06-01,Crédit,304214,Web,Cocody
900812,1140,2025-06-01,Crédit,88902,Mobile,Bouaké
900813,1194,2025-06-01,Débit,498578,Web,Bouaké
900814,1259,2025-06-01,Crédit,168450,Web,Plateau
900815,1196,2025-06-01,Crédit,92275,Mobile,Cocody
900816,1284,2025-06-01,Débit,274789,Web,Bouaké
900817,1157,2025-06-01,Crédit,301983,Web,Bouaké
900818,1037,2025-06-01,Crédit,148294,Web,Cocody
900819,1080,2025-06-01,Débit,9383,Agence,Yopougon
900820,1252,2025-06-01,Crédit,441019,Web,Yopougon
900821,1197,2025-06-01,Crédit,327763,Agence,Bouaké
900822,1020,2025-06-01,Débit,408519,GAB,Cocody
900823,1224,2025-06-01,Crédit,793086,Mobile,Bouaké
900824,1189,2025-06-01,Débit,687524,Web,Bouaké
900825,1127,2025-06-01,Débit,505931,Agence,Yopougon
900826,1015,2025-06-01,Débit,279025,Web,Cocody
900827,1131,2025-06-01,Débit,636399,GAB,Plateau
900828,1060,2025-06-01,Débit,680699,Web,Bouaké
900829,1042,2025-06-01,Débit,448489,GAB,Bouaké
900830,1130,2025-06-01,Crédit,529966,Web,Yopougon
900831,1211,2025-06-01,Débit,119582,Mobile,Cocody
900832,1138,2025-06-01,Débit,789639,Web,Yopougon
900833,1004,2025-06-01,Débit,520609,Agence,Plateau
900834,1036,2025-06-01,Crédit,555462,Web,Yopougon
900835,1221,2025-06-01,Débit,189970,Mobile,Cocody
900836,1069,2025-06-01,Débit,515102,GAB,Plateau
900837,1231,2025-06-01,Débit,199655,GAB,Plateau
900838,1094,2025-06-01,Débit,276950,Web,Bouaké
900839,1056,2025-06-01,Débit,88686,Mobile,Plateau
900840,1194,2025-06-01,Débit,295206,Agence,Yopougon
900841,1016,2025-06-01,Débit,506111,Web,Plateau
900842,1005,2025-06-01,Débit,284005,Agence,Plateau
900843,1050,2025-06-01,Débit,552707,Agence,Bouaké
900844,1267,2025-06-01,Crédit,514530,Web,Yopougon
900845,1220,2025-06-01,Crédit,393796,Mobile,Yopougon
900846,1123,2025-06-01,Crédit,702385,Web,Bouaké
900847,1030,2025-06-01,Crédit,351297,Agence,Plateau
900848,1234,2025-06-01,Crédit,765448,GAB,Plateau
900849,1063,2025-06-01,Crédit,738232,GAB,Yopougon
900850,1232,2025-06-01,Crédit,544926,Web,Cocody
900851,1002,2025-06-01,Crédit,22438,Mobile,Plateau
900852,1167,2025-06-01,Crédit,249903,Web,Bouaké
900853,1042,2025-06-01,Crédit,453702,Web,Plateau
900854,1198,2025-06-01,Crédit,641667,GAB,Cocody
900855,1267,2025-06-01,Débit,139072,Web,Plateau
900856,1155,2025-06-01,Crédit,181216,Web,Plateau
900857,1247,2025-06-01,Débit,260177,GAB,Cocody
900858,1046,2025-06-01,Débit,461018,Agence,Cocody
900859,1168,2025-06-01,Crédit,298976,GAB,Yopougon
900860,1244,2025-06-01,Débit,702802,GAB,Bouaké
900861,1047,2025-06-01,Crédit,239677,Agence,Yopougon
900862,1194,2025-06-01,Crédit,690684,Web,Cocody
900863,1115,2025-06-01,Crédit,126309,Mobile,Plateau
900864,1058,2025-06-01,Débit,361765,GAB,Plateau
900865,1294,2025-06-01,Crédit,138606,Mobile,Bouaké
900866,1296,2025-06-01,Débit,330896,Agence,Cocody
900867,1199,2025-06-01,Crédit,340169,Mobile,Cocody
900868,1267,2025-06-01,Débit,116763,Web,Plateau
900869,1276,2025-06-01,Crédit,336272,GAB,Yopougon
900870,1113,2025-06-01,Crédit,718011,Web,Cocody
900871,1146,2025-06-01,Débit,788349,Agence,Yopougon
900872,1159,2025-06-01,Débit,291735,Web,Cocody
900873,1254,2025-06-01,Crédit,743344,Web,Plateau
900874,1171,2025-06-01,Débit,756583,GAB,Cocody
900875,1027,2025-06-01,Débit,516185,Web,Yopougon
900876,1082,2025-06-01,Débit,579559,Web,Yopougon
900877,1217,2025-06-01,Crédit,370226,Web,Bouaké
900878,1037,2025-06-01,Crédit,301080,GAB,Bouaké
900879,1050,2025-06-01,Débit,344128,Agence,Yopougon
900880,1235,2025-06-01,Débit,610193,GAB,Bouaké
900881,1248,2025-06-01,Crédit,156857,GAB,Cocody
900882,1101,2025-06-01,Débit,384821,Agence,Cocody
900883,1193,2025-06-01,Crédit,717449,GAB,Plateau
900884,1050,2025-06-01,Crédit,501894,GAB,Plateau
900885,1061,2025-06-01,Crédit,627217,Web,Cocody
